EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName
16384,237,,2026-04-01 18:13:52.642691+00:00,,,,,,,,Appiclation,,,,,,,,,
1801,681,,2026-04-01 18:14:14.797094+00:00,,,,,,,,System,,,,,,,,,
1796,682,,2026-04-01 18:14:14.802286+00:00,,,,,,,,System,,,,,,,,,
1796,683,,2026-04-01 18:14:14.802328+00:00,,,,,,,,System,,,,,,,,,
5379,6260,,2026-04-01 18:14:28.186863+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6261,,2026-04-01 18:14:28.187969+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6262,,2026-04-01 18:14:28.188013+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6263,,2026-04-01 18:14:28.190399+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6264,,2026-04-01 18:14:28.190594+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6265,,2026-04-01 18:14:28.210203+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6266,,2026-04-01 18:14:28.210377+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6267,,2026-04-01 18:14:28.210506+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
4624,6268,,2026-04-01 18:15:07.491379+00:00,,,0x00000000000002e0,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-
4672,6269,,2026-04-01 18:15:07.491383+00:00,,,,,,,,Security,,,,SYSTEM,,,,,
5379,6270,,2026-04-01 18:15:07.699404+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6271,,2026-04-01 18:15:07.699463+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6272,,2026-04-01 18:15:07.699898+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6273,,2026-04-01 18:15:07.993233+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6274,,2026-04-01 18:15:07.995087+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6275,,2026-04-01 18:15:08.005194+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6276,,2026-04-01 18:15:08.005249+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
16394,238,,2026-04-01 18:15:09.234076+00:00,,,,,,,,Appiclation,,,,,,,,,
5379,6277,,2026-04-01 18:15:09.507160+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6278,,2026-04-01 18:15:09.507219+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6279,,2026-04-01 18:15:09.507481+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6280,,2026-04-01 18:15:09.673725+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6281,,2026-04-01 18:15:09.674030+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6282,,2026-04-01 18:15:09.676874+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
5379,6283,,2026-04-01 18:15:09.677696+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,NORMALVM$,,,,,
16384,239,,2026-04-01 18:15:39.506435+00:00,,,,,,,,Appiclation,,,,,,,,,
5379,6284,,2026-04-01 18:15:44.416307+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6285,,2026-04-01 18:15:44.418571+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6286,,2026-04-01 18:15:44.418613+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6287,,2026-04-01 18:15:44.497379+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6288,,2026-04-01 18:15:44.499525+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6289,,2026-04-01 18:15:44.527939+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6290,,2026-04-01 18:15:44.528095+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6291,,2026-04-01 18:15:44.528219+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5058,6292,,2026-04-01 18:15:44.553371+00:00,,,,,%%2458,,,Security,,,,NORMALVM$,,,,,
5061,6293,,2026-04-01 18:15:44.553541+00:00,,,,,%%2480,,,Security,,,,NORMALVM$,,,,,
256,240,,2026-04-01 18:16:13.671303+00:00,,,,,,,,Appiclation,,,,,,,,,
4624,6294,,2026-04-01 18:17:41.433252+00:00,,,0x00000000000002e0,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-
4672,6295,,2026-04-01 18:17:41.433258+00:00,,,,,,,,Security,,,,SYSTEM,,,,,
4664,6296,,2026-04-01 18:17:51.176077+00:00,,,,,,,,Security,,,,NORMALVM$,,,,,
4664,6297,,2026-04-01 18:17:51.178917+00:00,,,,,,,,Security,,,,NORMALVM$,,,,,
4664,6298,,2026-04-01 18:17:51.181211+00:00,,,,,,,,Security,,,,NORMALVM$,,,,,
4664,6299,,2026-04-01 18:17:51.183554+00:00,,,,,,,,Security,,,,NORMALVM$,,,,,
4664,6300,,2026-04-01 18:17:51.205181+00:00,,,,,,,,Security,,,,NORMALVM$,,,,,
16,684,,2026-04-01 18:17:51.824104+00:00,,,,,,,,System,,,,,,,,,
5379,6301,,2026-04-01 18:17:53.688217+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6302,,2026-04-01 18:17:53.689295+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6303,,2026-04-01 18:17:53.689341+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6304,,2026-04-01 18:17:53.922321+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6305,,2026-04-01 18:17:53.933126+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6306,,2026-04-01 18:17:54.018557+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6307,,2026-04-01 18:17:54.018753+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
5379,6308,,2026-04-01 18:17:54.018921+00:00,,,,,,,2026-04-01 18:09:10.508995+00:00,Security,,,,pizza,,,,,
4799,6309,,2026-04-01 18:18:06.882622+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,pizza,Administrators,,,,
12,4,,2026-04-01 19:15:47.560154+00:00,,,,,,,,System,,,,,,,,,
25,5,,2026-04-01 19:15:47.560156+00:00,,,,,,,,System,,,,,,,,,
153,6,,2026-04-01 19:15:47.560318+00:00,,,,,,,,System,,,,,,,,,
20,7,,2026-04-01 19:15:47.560665+00:00,,,,,,,,System,,,,,,,,,
247,8,,2026-04-01 19:15:47.560667+00:00,,,,,,,,System,,,,,,,,,
238,9,,2026-04-01 19:15:47.560669+00:00,,,,,,,,System,,,,,,,,,
25,10,,2026-04-01 19:15:47.560669+00:00,,,,,,,,System,,,,,,,,,
27,11,,2026-04-01 19:15:47.560671+00:00,,,,,,,,System,,,,,,,,,
18,12,,2026-04-01 19:15:47.560732+00:00,,,,,,,,System,,,,,,,,,
32,13,,2026-04-01 19:15:47.560745+00:00,,,,,,,,System,,,,,,,,,
20,14,,2026-04-01 19:15:47.565620+00:00,,,,,,,,System,,,,,,,,,
16,15,,2026-04-01 19:15:47.597548+00:00,,,,,,,,System,,,,,,,,,
6,16,,2026-04-01 19:15:51.646498+00:00,,,,,,,,System,,,,,,,,,
6,17,,2026-04-01 19:15:51.647047+00:00,,,,,,,,System,,,,,,,,,
6,18,,2026-04-01 19:15:51.647890+00:00,,,,,,,,System,,,,,,,,,
98,19,,2026-04-01 19:15:51.875080+00:00,,,,,,,,System,,,,,,,,,
6,20,,2026-04-01 19:15:51.922230+00:00,,,,,,,,System,,,,,,,,,
6,21,,2026-04-01 19:15:52.083143+00:00,,,,,,,,System,,,,,,,,,
55,22,,2026-04-01 19:15:52.202080+00:00,,,,,,,,System,,,,,,,,,
172,23,,2026-04-01 19:15:52.323450+00:00,,,,6.0,,,,System,,,,,,,,,
4688,1,,2026-04-01 19:15:52.325634+00:00,,,0x0000000000000004,,,,,Security,,,,-,-,,,,
4696,2,,2026-04-01 19:15:52.325876+00:00,,,0x0000000000000004,,,,,Security,,,,-,-,,,,
4826,3,,2026-04-01 19:15:52.325880+00:00,,,,,,,,Security,,,,-,,,,,
4688,4,,2026-04-01 19:15:52.327856+00:00,,,0x0000000000000004,,,,,Security,,,,-,-,,,,
16,24,,2026-04-01 19:15:52.329630+00:00,,,,,,,,System,,,,,,,,,
16,25,,2026-04-01 19:15:52.330120+00:00,,,,,,,,System,,,,,,,,,
16,26,,2026-04-01 19:15:52.330137+00:00,,,,,,,,System,,,,,,,,,
4688,5,,2026-04-01 19:15:53.161638+00:00,,,0x0000000000000190,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,
16,27,,2026-04-01 19:15:53.211437+00:00,,,,,,,,System,,,,,,,,,
16,28,,2026-04-01 19:15:53.215034+00:00,,,,,,,,System,,,,,,,,,
16,29,,2026-04-01 19:15:53.216507+00:00,,,,,,,,System,,,,,,,,,
16,30,,2026-04-01 19:15:53.251270+00:00,,,,,,,,System,,,,,,,,,
24,31,,2026-04-01 19:15:53.277632+00:00,,,,,,,,System,,,,,,,,,
16,32,,2026-04-01 19:15:53.307299+00:00,,,,,,,,System,,,,,,,,,
16,33,,2026-04-01 19:15:53.487734+00:00,,,,,,,,System,,,,,,,,,
4688,6,,2026-04-01 19:15:53.666651+00:00,,,0x0000000000000190,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,
16,34,,2026-04-01 19:15:57.507149+00:00,,,,,,,,System,,,,,,,,,
4688,7,,2026-04-01 19:15:57.540720+00:00,,,0x0000000000000190,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,
4688,8,,2026-04-01 19:15:57.632614+00:00,,,0x0000000000000218,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,
4688,9,,2026-04-01 19:15:57.690784+00:00,,,0x0000000000000190,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,
4688,10,,2026-04-01 19:15:57.694523+00:00,,,0x0000000000000218,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,
4688,11,,2026-04-01 19:15:57.696304+00:00,,,0x0000000000000258,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,
4688,12,,2026-04-01 19:15:57.724939+00:00,,,0x0000000000000258,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,
19,35,,2026-04-01 19:15:57.744967+00:00,,,,,,,,System,,,,,,,,,
25,36,,2026-04-01 19:15:57.744984+00:00,,,,,,,,System,,,,,,,,,
23,37,,2026-04-01 19:15:57.745586+00:00,,,,,,,,System,,,,,,,,,
