EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID
5379,994,,2026-04-01 16:48:03.308506+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,910
4799,995,,2026-04-01 16:48:04.858847+00:00,,,,,,,,Security,C:\Windows\System32\oobe\UserOOBEBroker.exe,,,pizza,Administrators,,,,,911
4624,996,,2026-04-01 16:48:05.779190+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,912
4672,997,,2026-04-01 16:48:05.779194+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,913
0,128,,2026-04-01 16:48:05.843029+00:00,,,,,,,,Appiclation,,,,,,,,,,914
4798,998,,2026-04-01 16:48:10.372208+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,Administrator,,,,,915
4798,999,,2026-04-01 16:48:10.372547+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,DefaultAccount,,,,,916
4798,1000,,2026-04-01 16:48:10.372881+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,defaultuser0,,,,,917
4798,1001,,2026-04-01 16:48:10.373241+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,Guest,,,,,918
4798,1002,,2026-04-01 16:48:10.373569+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,pizza,,,,,919
4798,1003,,2026-04-01 16:48:10.374832+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,Administrator,,,,,920
4798,1004,,2026-04-01 16:48:10.375111+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,DefaultAccount,,,,,921
4798,1005,,2026-04-01 16:48:10.375467+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,defaultuser0,,,,,922
4798,1006,,2026-04-01 16:48:10.375750+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,Guest,,,,,923
4798,1007,,2026-04-01 16:48:10.376057+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,pizza,,,,,924
5379,1008,,2026-04-01 16:48:10.884724+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,925
5379,1009,,2026-04-01 16:48:10.885546+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,926
5379,1010,,2026-04-01 16:48:10.885593+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,927
