EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID
5379,2009,,2026-04-01 16:50:00.555809+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1960
5379,2010,,2026-04-01 16:50:00.555962+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1961
5379,2011,,2026-04-01 16:50:00.556044+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1962
5379,2012,,2026-04-01 16:50:00.556145+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1963
5379,2013,,2026-04-01 16:50:00.556225+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1964
5379,2014,,2026-04-01 16:50:00.892851+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1965
5379,2015,,2026-04-01 16:50:00.898010+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1966
5379,2016,,2026-04-01 16:50:00.974119+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1967
5379,2017,,2026-04-01 16:50:00.974173+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1968
5379,2018,,2026-04-01 16:50:02.014935+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1969
5379,2019,,2026-04-01 16:50:02.015076+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1970
5379,2020,,2026-04-01 16:50:02.015436+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1971
5379,2021,,2026-04-01 16:50:02.371212+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1972
5379,2022,,2026-04-01 16:50:02.442007+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1973
5379,2023,,2026-04-01 16:50:02.479904+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1974
5379,2024,,2026-04-01 16:50:02.479961+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1975
5379,2025,,2026-04-01 16:50:05.684855+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1976
5379,2026,,2026-04-01 16:50:05.685678+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1977
5379,2027,,2026-04-01 16:50:05.685722+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1978
5379,2028,,2026-04-01 16:50:05.738222+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1979
5379,2029,,2026-04-01 16:50:05.876404+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1980
5379,2030,,2026-04-01 16:50:05.876591+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1981
5379,2031,,2026-04-01 16:50:05.876755+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1982
5379,2032,,2026-04-01 16:50:05.876848+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1983
5379,2033,,2026-04-01 16:50:05.876957+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1984
5379,2034,,2026-04-01 16:50:05.877031+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1985
5379,2035,,2026-04-01 16:50:05.877127+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1986
5379,2036,,2026-04-01 16:50:05.877201+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1987
5379,2037,,2026-04-01 16:50:05.877295+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1988
5379,2038,,2026-04-01 16:50:05.877365+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1989
5379,2039,,2026-04-01 16:50:05.877459+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1990
5379,2040,,2026-04-01 16:50:05.877529+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1991
5379,2041,,2026-04-01 16:50:05.877623+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1992
5379,2042,,2026-04-01 16:50:05.877703+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1993
0,147,,2026-04-01 16:50:05.902750+00:00,,,,,,,,Appiclation,,,,,,,,,,1994
5379,2043,,2026-04-01 16:50:06.509317+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1995
5379,2044,,2026-04-01 16:50:06.510639+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1996
5379,2045,,2026-04-01 16:50:06.512623+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1997
5379,2046,,2026-04-01 16:50:06.513281+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1998
5379,2047,,2026-04-01 16:50:06.513575+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,1999
5379,2048,,2026-04-01 16:50:06.513685+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2000
5379,2049,,2026-04-01 16:50:06.513861+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2001
5379,2050,,2026-04-01 16:50:06.513941+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2002
5379,2051,,2026-04-01 16:50:06.514111+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2003
5379,2052,,2026-04-01 16:50:06.514217+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2004
5379,2053,,2026-04-01 16:50:06.514324+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2005
5379,2054,,2026-04-01 16:50:06.514587+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2006
5379,2055,,2026-04-01 16:50:06.514755+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2007
5379,2056,,2026-04-01 16:50:06.514877+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2008
5379,2057,,2026-04-01 16:50:06.514982+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2009
5379,2058,,2026-04-01 16:50:06.515057+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2010
5379,2059,,2026-04-01 16:50:06.515156+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2011
5379,2060,,2026-04-01 16:50:06.515234+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2012
5379,2061,,2026-04-01 16:50:08.220745+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2013
5379,2062,,2026-04-01 16:50:08.221596+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2014
5379,2063,,2026-04-01 16:50:08.221640+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2015
5379,2064,,2026-04-01 16:50:08.225653+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2016
5379,2065,,2026-04-01 16:50:08.227158+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2017
5379,2066,,2026-04-01 16:50:08.311924+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2018
5379,2067,,2026-04-01 16:50:08.312208+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2019
5379,2068,,2026-04-01 16:50:08.312382+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2020
5379,2069,,2026-04-01 16:50:08.312469+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2021
5379,2070,,2026-04-01 16:50:08.312599+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2022
5379,2071,,2026-04-01 16:50:08.312677+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2023
5379,2072,,2026-04-01 16:50:08.312796+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2024
5379,2073,,2026-04-01 16:50:08.312868+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2025
5379,2074,,2026-04-01 16:50:08.312979+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2026
5379,2075,,2026-04-01 16:50:08.313049+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2027
5379,2076,,2026-04-01 16:50:08.313154+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2028
5379,2077,,2026-04-01 16:50:08.313223+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2029
5379,2078,,2026-04-01 16:50:08.313444+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,2030
