EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID
5379,8181,,2026-04-08 15:37:25.720659+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9240
5379,8182,,2026-04-08 15:37:25.720888+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9241
5379,8183,,2026-04-08 15:37:25.725664+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9242
5379,8184,,2026-04-08 15:37:25.725784+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9243
5379,8185,,2026-04-08 15:37:25.725912+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9244
5379,8186,,2026-04-08 15:37:25.725992+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9245
5379,8187,,2026-04-08 15:37:25.726101+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9246
5379,8188,,2026-04-08 15:37:25.726175+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9247
5379,8189,,2026-04-08 15:37:25.726278+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9248
5379,8190,,2026-04-08 15:37:25.726360+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9249
5379,8191,,2026-04-08 15:37:25.726467+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9250
5379,8192,,2026-04-08 15:37:25.726536+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9251
5379,8193,,2026-04-08 15:37:25.726635+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9252
5379,8194,,2026-04-08 15:37:25.726795+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9253
5379,8195,,2026-04-08 15:37:25.726965+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9254
5379,8196,,2026-04-08 15:37:25.730667+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9255
5379,8197,,2026-04-08 15:37:25.730799+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9256
5379,8198,,2026-04-08 15:37:25.730932+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9257
5379,8199,,2026-04-08 15:37:25.731009+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9258
5379,8200,,2026-04-08 15:37:25.731112+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9259
5379,8201,,2026-04-08 15:37:25.731180+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9260
5379,8202,,2026-04-08 15:37:25.731274+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9261
5379,8203,,2026-04-08 15:37:25.731342+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9262
5379,8204,,2026-04-08 15:37:25.731440+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9263
5379,8205,,2026-04-08 15:37:25.731504+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9264
5379,8206,,2026-04-08 15:37:25.731594+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9265
5379,8207,,2026-04-08 15:37:25.731661+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9266
5379,8208,,2026-04-08 15:37:25.731756+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9267
5379,8209,,2026-04-08 15:37:25.735147+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9268
5379,8210,,2026-04-08 15:37:25.735317+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9269
5379,8211,,2026-04-08 15:37:25.773037+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9270
5379,8212,,2026-04-08 15:37:25.773355+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9271
5379,8213,,2026-04-08 15:37:25.773560+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9272
5379,8214,,2026-04-08 15:37:25.773703+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9273
5379,8215,,2026-04-08 15:37:25.773922+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9274
5379,8216,,2026-04-08 15:37:25.774105+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9275
5379,8217,,2026-04-08 15:37:25.774345+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9276
5379,8218,,2026-04-08 15:37:25.774464+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9277
5379,8219,,2026-04-08 15:37:25.774645+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9278
5379,8220,,2026-04-08 15:37:25.775078+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9279
5379,8221,,2026-04-08 15:37:25.775364+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9280
5379,8222,,2026-04-08 15:37:25.775492+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9281
5379,8223,,2026-04-08 15:37:25.775644+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9282
5379,8224,,2026-04-08 15:37:25.776007+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9283
5379,8225,,2026-04-08 15:37:25.837358+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9284
